Date,Adj Close
2022-10-04,143.42385864257812
2022-10-05,143.7183380126953
2022-10-06,142.76609802246094
2022-10-07,137.52389526367188
2022-10-10,137.84786987304688
2022-10-11,136.4342803955078
2022-10-12,135.8059844970703
2022-10-13,140.37078857421875
2022-10-14,135.84523010253906
2022-10-17,139.8013916015625
2022-10-18,141.1168975830078
2022-10-19,141.2248992919922
2022-10-20,140.76348876953125
2022-10-21,144.5723876953125
2022-10-24,146.7124786376953
2022-10-25,149.54953002929688
2022-10-26,146.61428833007812
2022-10-27,142.14761352539062
2022-10-28,152.88723754882812
2022-10-31,150.53123474121094
2022-11-01,147.89051818847656
2022-11-02,142.37342834472656
2022-11-03,136.3360595703125
2022-11-04,136.07057189941406
2022-11-07,136.60157775878906
2022-11-08,137.17189025878906
2022-11-09,132.61917114257812
2022-11-10,144.41888427734375
2022-11-11,147.20166015625
2022-11-14,145.80535888671875
2022-11-15,147.53599548339844
2022-11-16,146.3068389892578
2022-11-17,148.20465087890625
2022-11-18,148.76513671875
2022-11-21,145.5398712158203
2022-11-22,147.67364501953125
2022-11-23,148.54881286621094
2022-11-25,145.63818359375
2022-11-28,141.81312561035156
2022-11-29,138.81399536132812
2022-11-30,145.5595245361328
2022-12-01,145.83486938476562
2022-12-02,145.3432159423828
2022-12-05,144.18289184570312
2022-12-06,140.52500915527344
2022-12-07,138.5878448486328
2022-12-08,140.2693328857422
2022-12-09,139.7875213623047
2022-12-12,142.07862854003906
2022-12-13,143.04225158691406
2022-12-14,140.8199920654297
2022-12-15,134.2219696044922
2022-12-16,132.26516723632812
2022-12-19,130.16087341308594
2022-12-20,130.092041015625
2022-12-21,133.18946838378906
2022-12-22,130.02322387695312
2022-12-23,129.659423828125
2022-12-27,127.85993194580078
2022-12-28,123.93653106689453
2022-12-29,127.44693756103516
2022-12-30,127.76161193847656
2023-01-03,122.98272705078125
2023-01-04,124.25119018554688
2023-01-05,122.93354797363281
2023-01-06,127.4567642211914
2023-01-09,127.97796630859375
2023-01-10,128.54824829101562
2023-01-11,131.26220703125
2023-01-12,131.18353271484375
2023-01-13,132.510986328125
2023-01-17,133.6713104248047
2023-01-18,132.95352172851562
2023-01-19,133.01251220703125
2023-01-20,135.56906127929688
2023-01-23,138.75503540039062
2023-01-24,140.15130615234375
2023-01-25,139.4925079345703
2023-01-26,141.55747985839844
2023-01-27,143.4945831298828
2023-01-30,140.6134796142578
2023-01-31,141.88194274902344
2023-02-01,143.0029296875
2023-02-02,148.302978515625
2023-02-03,151.9215545654297
2023-02-06,149.19778442382812
2023-02-07,152.06907653808594
2023-02-08,149.38461303710938
2023-02-09,148.3521728515625
2023-02-10,148.716552734375
2023-02-13,151.513427734375
2023-02-14,150.87326049804688
2023-02-15,152.97093200683594
2023-02-16,151.3755340576172
2023-02-17,150.23312377929688
2023-02-21,146.22496032714844
2023-02-22,146.64842224121094
2023-02-23,147.13099670410156
2023-02-24,144.48179626464844
2023-02-27,145.67343139648438
2023-02-28,145.17120361328125
2023-03-01,143.1031036376953
2023-03-02,143.69395446777344
2023-03-03,148.73619079589844
2023-03-06,151.4936981201172
2023-03-07,149.2975616455078
2023-03-08,150.54827880859375
2023-03-09,148.3029022216797
2023-03-10,146.24462890625
2023-03-13,148.1847381591797
2023-03-14,150.27255249023438
2023-03-15,150.66644287109375
2023-03-16,153.4830322265625
2023-03-17,152.6459503173828
2023-03-20,155.0094757080078
2023-03-21,156.86093139648438
2023-03-22,155.43292236328125
2023-03-23,156.51622009277344
2023-03-24,157.81617736816406
2023-03-27,155.8760986328125
2023-03-28,155.2556915283203
2023-03-29,158.32830810546875
2023-03-30,159.89413452148438
2023-03-31,162.3955535888672
2023-04-03,163.6462860107422
2023-04-04,163.114501953125
2023-04-05,161.27285766601562
2023-04-06,162.15919494628906
2023-04-10,159.5691375732422
2023-04-11,158.35784912109375
2023-04-12,157.6685028076172
2023-04-13,163.0455322265625
2023-04-14,162.70086669921875
2023-04-17,162.7205810546875
2023-04-18,163.94174194335938
2023-04-19,165.08413696289062
2023-04-20,164.1189727783203
2023-04-21,162.5137176513672
2023-04-24,162.8190460205078
2023-04-25,161.28274536132812
2023-04-26,161.27285766601562
2023-04-27,165.85226440429688
2023-04-28,167.10293579101562
2023-05-01,167.0143585205078
2023-05-02,165.98028564453125
2023-05-03,164.9068603515625
2023-05-04,163.2720489501953
2023-05-05,170.9338836669922
2023-05-08,170.8649444580078
2023-05-09,169.16123962402344
2023-05-10,170.9240264892578
2023-05-11,171.11117553710938
2023-05-12,170.18417358398438
2023-05-15,169.6910858154297
2023-05-16,169.6910858154297
2023-05-17,170.30247497558594
2023-05-18,172.62985229492188
2023-05-19,172.7383270263672
2023-05-22,171.79161071777344
2023-05-23,169.1881103515625
2023-05-24,169.46421813964844
2023-05-25,170.5983428955078
2023-05-26,173.00462341308594
2023-05-30,174.84873962402344
2023-05-31,174.79946899414062
2023-06-01,177.60018920898438
2023-06-02,178.4482879638672
2023-06-05,177.09722900390625
2023-06-06,176.73236083984375
2023-06-07,175.36158752441406
2023-06-08,178.0735626220703
2023-06-09,178.4581756591797
2023-06-12,181.24903869628906
2023-06-13,180.775634765625
2023-06-14,181.40679931640625
2023-06-15,183.4383087158203
2023-06-16,182.3634033203125
2023-06-20,182.4521484375
2023-06-21,181.41668701171875
2023-06-22,184.41464233398438
2023-06-23,184.0990753173828
2023-06-26,182.7085723876953
2023-06-27,185.4600067138672
2023-06-28,186.633544921875
2023-06-29,186.9688262939453
2023-06-30,191.2882843017578
2023-07-03,189.79917907714844
2023-07-05,188.68478393554688
2023-07-06,189.1581268310547
2023-07-07,188.04379272460938
2023-07-10,186.00241088867188
2023-07-11,185.47972106933594
2023-07-12,187.14637756347656
2023-07-13,187.90573120117188
2023-07-14,188.0536346435547
2023-07-17,191.30801391601562
2023-07-18,191.05160522460938
2023-07-19,192.40267944335938
2023-07-20,190.45989990234375
2023-07-21,189.28634643554688
2023-07-24,190.08517456054688
2023-07-25,190.943115234375
2023-07-26,191.81097412109375
2023-07-27,190.5486602783203
2023-07-28,193.12257385253906
2023-07-31,193.7340087890625
2023-08-01,192.90560913085938
2023-08-02,189.91751098632812
2023-08-03,188.52699279785156
2023-08-04,179.47389221191406
2023-08-07,176.3773651123047
2023-08-08,177.314208984375
2023-08-09,175.7264404296875
2023-08-10,175.50950622558594
2023-08-11,175.56874084472656
2023-08-14,177.21788024902344
2023-08-15,175.23297119140625
2023-08-16,174.36399841308594
2023-08-17,171.82611083984375
2023-08-18,172.30999755859375
2023-08-21,173.64309692382812
2023-08-22,175.01576232910156
2023-08-23,178.85716247558594
2023-08-24,174.1763916015625
2023-08-25,176.37847900390625
2023-08-28,177.93875122070312
2023-08-29,181.81967163085938
2023-08-30,185.30552673339844
2023-08-31,185.52281188964844
2023-09-01,187.09292602539062
2023-09-05,187.32994079589844
2023-09-06,180.62478637695312
2023-09-07,175.34165954589844
2023-09-08,175.95387268066406
2023-09-11,177.11912536621094
2023-09-12,174.0973663330078
2023-09-13,172.03347778320312
2023-09-14,173.5443878173828
2023-09-15,172.82347106933594
2023-09-18,175.74647521972656
2023-09-19,176.832763671875
2023-09-20,173.2974853515625
2023-09-21,171.7569580078125
2023-09-22,172.60623168945312
2023-09-25,173.88009643554688
2023-09-26,169.8115997314453
2023-09-27,168.30068969726562
2023-09-28,168.5574493408203
2023-09-29,169.0709686279297
2023-10-02,171.5792236328125
2023-10-03,170.24609375
2023-10-04,171.49034118652344
2023-10-05,172.7247314453125
2023-10-06,175.27252197265625
2023-10-09,176.7537841796875
2023-10-10,176.1612548828125
2023-10-11,177.5536651611328
2023-10-12,178.4522705078125
2023-10-13,176.61553955078125
2023-10-16,176.48712158203125
2023-10-17,174.93675231933594
2023-10-18,173.64309692382812
2023-10-19,173.26788330078125
2023-10-20,170.7200927734375
2023-10-23,170.8385772705078
2023-10-24,171.27308654785156
2023-10-25,168.9623260498047
2023-10-26,164.80491638183594
2023-10-27,166.11830139160156
2023-10-30,168.1624298095703
2023-10-31,168.63645935058594
2023-11-01,171.79647827148438
2023-11-02,175.35150146484375
2023-11-03,174.44296264648438
2023-11-06,176.99075317382812
2023-11-07,179.5484161376953
2023-11-08,180.6050567626953
2023-11-09,180.1310272216797
2023-11-10,184.31369018554688
2023-11-13,182.7316131591797
2023-11-14,185.34207153320312
2023-11-15,185.90567016601562
2023-11-16,187.5866241455078
2023-11-17,187.5668487548828
2023-11-20,189.30714416503906
2023-11-21,188.50619506835938
2023-11-22,189.16873168945312
2023-11-24,187.84373474121094
2023-11-27,187.66574096679688
2023-11-28,188.26890563964844
2023-11-29,187.25042724609375
2023-11-30,187.82394409179688
2023-12-01,189.09950256347656
2023-12-04,187.30975341796875
2023-12-05,191.25511169433594
2023-12-06,190.1674346923828
2023-12-07,192.09559631347656
2023-12-08,193.5194854736328
2023-12-11,191.017822265625
2023-12-12,192.53067016601562
2023-12-13,195.74429321289062
2023-12-14,195.89259338378906
2023-12-15,195.35865783691406
2023-12-18,193.6974334716797
2023-12-19,194.7357177734375
2023-12-20,192.64932250976562
2023-12-21,192.50099182128906
2023-12-22,191.43310546875
2023-12-26,190.88926696777344
2023-12-27,190.98812866210938
2023-12-28,191.41331481933594
2023-12-29,190.37506103515625
2024-01-02,183.5622100830078
2024-01-03,182.18775939941406
2024-01-04,179.8739471435547
2024-01-05,179.152099609375
2024-01-08,183.4831085205078
2024-01-09,183.06776428222656
2024-01-10,184.1060333251953
2024-01-11,183.51275634765625
2024-01-12,183.8390655517578
2024-01-16,181.57467651367188
2024-01-17,180.63531494140625
2024-01-18,186.5187225341797
2024-01-19,189.41592407226562
2024-01-22,191.71983337402344
2024-01-23,192.99539184570312
2024-01-24,192.3230438232422
2024-01-25,191.99673461914062
2024-01-26,190.2663116455078
2024-01-29,189.5840301513672
2024-01-30,185.935302734375
2024-01-31,182.3360595703125
2024-02-01,184.76852416992188
2024-02-02,183.7698516845703
2024-02-05,185.57936096191406
2024-02-06,187.18124389648438
2024-02-07,187.2899932861328
2024-02-08,186.21218872070312
2024-02-09,186.9745330810547
2024-02-12,185.29141235351562
2024-02-13,183.20236206054688
2024-02-14,182.32122802734375
2024-02-15,182.0341033935547
2024-02-16,180.49948120117188
2024-02-20,179.75692749023438
2024-02-21,180.50941467285156
2024-02-22,182.53900146484375
2024-02-23,180.70738220214844
2024-02-26,179.3609161376953
2024-02-27,180.81629943847656
2024-02-28,179.6183319091797
2024-02-29,178.9550018310547
2024-03-01,177.8758087158203
2024-03-04,173.36109924316406
2024-03-05,168.4305419921875
2024-03-06,167.4404754638672
2024-03-07,167.3216552734375
2024-03-08,169.03448486328125
2024-03-11,171.03443908691406
2024-03-12,171.50965881347656
2024-03-13,169.43051147460938
2024-03-14,171.2819366455078
2024-03-15,170.9057159423828
2024-03-18,171.99478149414062
2024-03-19,174.3313751220703
2024-03-20,176.89564514160156
2024-03-21,169.6681365966797
2024-03-22,170.56910705566406
2024-03-25,169.15330505371094
2024-03-26,168.02464294433594
2024-03-27,171.58888244628906
2024-03-28,169.77700805664062
2024-04-01,168.3414306640625
2024-04-02,167.1632843017578
2024-04-03,167.9652099609375
2024-04-04,167.14346313476562
2024-04-05,167.89588928222656
2024-04-08,166.77711486816406
2024-04-09,167.98501586914062
2024-04-10,166.11378479003906
2024-04-11,173.30169677734375
2024-04-12,174.7966766357422
2024-04-15,170.9750213623047
2024-04-16,167.69790649414062
2024-04-17,166.33160400390625
2024-04-18,165.38111877441406
2024-04-19,163.3614044189453
2024-04-22,164.19308471679688
2024-04-23,165.2425079345703
2024-04-24,167.3415069580078
2024-04-25,168.2028350830078
2024-04-26,167.6186981201172
2024-04-29,171.77699279785156
2024-04-30,168.6384735107422
2024-05-01,167.6186981201172
2024-05-02,171.3116455078125
2024-05-03,181.55886840820312
2024-05-06,179.90545654296875
2024-05-07,180.58859252929688
2024-05-08,180.92520141601562
2024-05-09,182.73704528808594
2024-05-10,181.4779510498047
2024-05-13,184.6802215576172
2024-05-14,185.82034301757812
2024-05-15,188.09068298339844
2024-05-16,188.2096405029297
2024-05-17,188.2393798828125
2024-05-20,189.39935302734375
2024-05-21,190.69808959960938
2024-05-22,189.2605438232422
2024-05-23,185.27508544921875
2024-05-24,188.34841918945312
2024-05-28,188.3583526611328
2024-05-29,188.65577697753906
2024-05-30,189.64720153808594
2024-05-31,190.59893798828125
2024-06-03,192.36366271972656
2024-06-04,192.680908203125
2024-06-05,194.18785095214844
2024-06-06,192.8097686767578
2024-06-07,195.1990966796875
2024-06-10,191.46148681640625
2024-06-11,205.37095642089844
2024-06-12,211.24017333984375
2024-06-13,212.4001007080078
2024-06-14,210.66513061523438
2024-06-17,214.8092498779297
2024-06-18,212.44964599609375
2024-06-20,207.87925720214844
2024-06-21,205.70806884765625
2024-06-24,206.35247802734375
2024-06-25,207.2744903564453
2024-06-26,211.41859436035156
2024-06-27,212.26132202148438
2024-06-28,208.81117248535156
2024-07-01,214.8885498046875
2024-07-02,218.37832641601562
2024-07-03,219.6472930908203
2024-07-05,224.39617919921875
2024-07-08,225.8634796142578
2024-07-09,226.716064453125
2024-07-10,230.97914123535156
2024-07-11,225.61561584472656
2024-07-12,228.5601043701172
2024-07-15,232.38697814941406
2024-07-16,232.8033447265625
2024-07-17,226.9143524169922
2024-07-18,222.2547149658203
2024-07-19,222.3836212158203
2024-07-22,222.03665161132812
2024-07-23,223.0775909423828
2024-07-24,216.6631622314453
2024-07-25,215.62220764160156
2024-07-26,216.08815002441406
2024-07-29,216.36573791503906
2024-07-30,216.9209442138672
2024-07-31,220.17276000976562
2024-08-01,216.48468017578125
2024-08-02,217.97183227539062
2024-08-05,207.47279357910156
2024-08-06,205.45028686523438
2024-08-07,208.01803588867188
2024-08-08,211.47808837890625
2024-08-09,214.3829345703125
2024-08-12,215.91146850585938
2024-08-13,219.62362670898438
2024-08-14,220.07029724121094
2024-08-15,223.0479736328125
2024-08-16,224.36807250976562
2024-08-19,224.2092742919922
2024-08-20,224.8246612548828
2024-08-21,224.7154541015625
2024-08-22,222.859375
2024-08-23,225.15220642089844
2024-08-26,225.48965454101562
2024-08-27,226.3333282470703
2024-08-28,224.8048095703125
2024-08-29,228.08026123046875
2024-08-30,227.29611206054688
2024-09-03,221.1124725341797
2024-09-04,219.20675659179688
2024-09-05,220.72537231445312
2024-09-06,219.177001953125
2024-09-09,219.26632690429688
2024-09-10,218.47227478027344
2024-09-11,221.0032958984375
2024-09-12,221.1124725341797
2024-09-13,220.844482421875
2024-09-16,214.71047973632812
2024-09-17,215.1769561767578
2024-09-18,219.04795837402344
2024-09-19,227.16709899902344
2024-09-20,226.50205993652344
